year,state/county,num_events,avg_log_duration,Other,changing,chevron,cigar,circle,cone,cross,cylinder,diamond,disk,egg,fireball,flash,formation,light,other,oval,rectangle,sphere,teardrop,triangle,unknown,weekday,weekend,Fall,Spring,Summer,Winter,day,night
2003,dc,5,5.855413552346461,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.6,0.0,0.2,0.2,0.4,0.6
2003,de,13,6.033084990260779,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.46153846153846156,0.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.7692307692307693
2003,denmark,5,4.575426581683141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.8,0.2,0.4,0.4,0.2,0.0,0.2,0.8
2003,finland,6,3.826379959684908,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334
2003,fl,204,4.163901101744349,0.0,0.024630541871921183,0.019704433497536946,0.04433497536945813,0.06403940886699508,0.0049261083743842365,0.0,0.024630541871921183,0.014778325123152709,0.08374384236453201,0.0,0.06403940886699508,0.019704433497536946,0.029556650246305417,0.1330049261083744,0.08866995073891626,0.07389162561576355,0.024630541871921183,0.06403940886699508,0.014778325123152709,0.11330049261083744,0.09359605911330049,0.7598039215686274,0.24019607843137256,0.36764705882352944,0.1715686274509804,0.2549019607843137,0.20588235294117646,0.2107843137254902,0.7892156862745098
2003,france,5,3.168730050517681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,0.2,0.4,0.2,0.0,1.0
2003,ga,66,4.238138231120801,0.0,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.09523809523809523,0.0,0.0,0.031746031746031744,0.0,0.07936507936507936,0.031746031746031744,0.09523809523809523,0.015873015873015872,0.031746031746031744,0.14285714285714285,0.12698412698412698,0.031746031746031744,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.07936507936507936,0.06349206349206349,0.6212121212121212,0.3787878787878788,0.3939393939393939,0.13636363636363635,0.21212121212121213,0.25757575757575757,0.3333333333333333,0.6666666666666666
2003,gb,138,4.54570960317357,0.0,0.0,0.015037593984962405,0.045112781954887216,0.09022556390977443,0.015037593984962405,0.0,0.007518796992481203,0.03007518796992481,0.05263157894736842,0.045112781954887216,0.03007518796992481,0.022556390977443608,0.03007518796992481,0.21804511278195488,0.06015037593984962,0.05263157894736842,0.015037593984962405,0.10526315789473684,0.007518796992481203,0.03007518796992481,0.12781954887218044,0.572463768115942,0.427536231884058,0.2463768115942029,0.26811594202898553,0.2898550724637681,0.1956521739130435,0.26811594202898553,0.7318840579710145
2003,germany,4,4.638312089009899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.75,0.25,0.25,0.75
2003,greece,4,3.1512927153150336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.0,0.25,0.75
2003,hi,12,4.507865741737555,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.5,0.5,0.5,0.08333333333333333,0.25,0.16666666666666666,0.5,0.5
2003,hungary,2,6.054838688615101,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5
2003,ia,33,4.388448162820466,0.0,0.09375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.125,0.15625,0.0625,0.15625,0.0,0.03125,0.0625,0.15625,0.03125,0.7575757575757576,0.24242424242424243,0.30303030303030304,0.2727272727272727,0.30303030303030304,0.12121212121212122,0.18181818181818182,0.8181818181818182
2003,iceland,2,2.599248515632913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5
2003,id,27,4.785332021192777,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.07407407407407407,0.0,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.8148148148148148,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.2222222222222222,0.37037037037037035,0.14814814814814814,0.8518518518518519
2003,il,93,4.532205800942078,0.0,0.010869565217391304,0.021739130434782608,0.05434782608695652,0.08695652173913043,0.0,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.06521739130434782,0.010869565217391304,0.03260869565217391,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.10869565217391304,0.06521739130434782,0.0,0.043478260869565216,0.010869565217391304,0.18478260869565216,0.05434782608695652,0.6451612903225806,0.3548387096774194,0.3333333333333333,0.08602150537634409,0.34408602150537637,0.23655913978494625,0.2903225806451613,0.7096774193548387
2003,in,82,4.38655098849396,0.0,0.024691358024691357,0.0,0.0,0.14814814814814814,0.0,0.0,0.024691358024691357,0.024691358024691357,0.06172839506172839,0.012345679012345678,0.0,0.012345679012345678,0.024691358024691357,0.2716049382716049,0.13580246913580246,0.04938271604938271,0.0,0.04938271604938271,0.012345679012345678,0.06172839506172839,0.08641975308641975,0.8414634146341463,0.15853658536585366,0.32926829268292684,0.12195121951219512,0.2804878048780488,0.2682926829268293,0.24390243902439024,0.7560975609756098
2003,india,15,4.53714603176832,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.7333333333333333
2003,indonesia,2,1.5677471079645748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2003,iraq,5,2.004307443861989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.6,0.4,0.2,0.6,0.0,0.2,0.2,0.8
2003,ireland,6,5.241335278203986,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.6666666666666666
2003,israel,2,4.121509734494625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0
2003,italy,3,2.294487528804364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
2003,japan,3,4.571524894524181,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0
2003,jordan,1,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2003,ks,24,4.696877066944885,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.125,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.125,0.16666666666666666,0.75,0.25,0.375,0.20833333333333334,0.2916666666666667,0.125,0.25,0.75
2003,kuwait,2,5.140293739543698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
2003,ky,42,4.315851429286186,0.0,0.075,0.0,0.025,0.075,0.0,0.025,0.0,0.0,0.05,0.0,0.15,0.0,0.025,0.2,0.075,0.05,0.0,0.075,0.0,0.025,0.15,0.6904761904761905,0.30952380952380953,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.19047619047619047,0.8095238095238095
2003,la,30,4.831773023347039,0.0,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.3,0.03333333333333333,0.06666666666666667,0.0,0.1,0.03333333333333333,0.16666666666666666,0.06666666666666667,0.7666666666666667,0.23333333333333334,0.43333333333333335,0.13333333333333333,0.23333333333333334,0.2,0.23333333333333334,0.7666666666666667
2003,lebanon,2,6.803505257608338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5
2003,lithuania,2,5.794971030059379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2003,ma,64,4.405809199209909,0.0,0.03125,0.0,0.046875,0.046875,0.0,0.015625,0.015625,0.03125,0.046875,0.0,0.03125,0.0,0.0625,0.15625,0.140625,0.046875,0.0625,0.078125,0.046875,0.078125,0.0625,0.59375,0.40625,0.359375,0.140625,0.296875,0.203125,0.28125,0.71875
2003,malaysia,11,3.976516634565181,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.09090909090909091,0.9090909090909091
2003,mb,6,4.300503632334879,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,1.0
2003,md,37,4.660180188747324,0.0,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.08108108108108109,0.13513513513513514,0.16216216216216217,0.02702702702702703,0.0,0.08108108108108109,0.0,0.10810810810810811,0.05405405405405406,0.7297297297297297,0.2702702702702703,0.3783783783783784,0.10810810810810811,0.16216216216216217,0.35135135135135137,0.1891891891891892,0.8108108108108109
2003,me,37,5.5640438777297705,0.0,0.05555555555555555,0.0,0.027777777777777776,0.08333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555,0.0,0.16666666666666666,0.1111111111111111,0.0,0.027777777777777776,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.5945945945945946,0.40540540540540543,0.43243243243243246,0.10810810810810811,0.24324324324324326,0.21621621621621623,0.02702702702702703,0.972972972972973
2003,mexico,15,5.396996191378246,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.6666666666666666,0.3333333333333333,0.4,0.2,0.26666666666666666,0.13333333333333333,0.4,0.6
2003,mi,94,4.453470273456962,0.0,0.033707865168539325,0.011235955056179775,0.0449438202247191,0.0898876404494382,0.011235955056179775,0.0,0.0,0.02247191011235955,0.07865168539325842,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.21348314606741572,0.033707865168539325,0.10112359550561797,0.033707865168539325,0.0449438202247191,0.011235955056179775,0.11235955056179775,0.10112359550561797,0.7340425531914894,0.26595744680851063,0.4148936170212766,0.1595744680851064,0.2765957446808511,0.14893617021276595,0.23404255319148937,0.7659574468085106
2003,mn,43,4.366522985822914,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.06976744186046512,0.0,0.06976744186046512,0.3023255813953488,0.13953488372093023,0.06976744186046512,0.0,0.0,0.0,0.13953488372093023,0.023255813953488372,0.5116279069767442,0.4883720930232558,0.37209302325581395,0.16279069767441862,0.3488372093023256,0.11627906976744186,0.13953488372093023,0.8604651162790697
2003,mo,64,4.381057141059729,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.016129032258064516,0.016129032258064516,0.0,0.24193548387096775,0.12903225806451613,0.06451612903225806,0.0,0.08064516129032258,0.03225806451612903,0.11290322580645161,0.11290322580645161,0.65625,0.34375,0.484375,0.15625,0.1875,0.171875,0.234375,0.765625
2003,ms,16,4.5729623785592715,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0625,0.0,0.0,0.4375,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.625,0.375,0.4375,0.0625,0.0625,0.4375,0.5,0.5
2003,mt,19,4.415722674473634,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.8947368421052632,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.7894736842105263
2003,nb,5,5.640019510103329,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,1.0
2003,nc,80,4.63409000803873,0.0,0.0375,0.0,0.025,0.05,0.0,0.0,0.0125,0.0,0.0375,0.025,0.1,0.025,0.025,0.2375,0.0375,0.05,0.0375,0.075,0.0125,0.0625,0.15,0.6875,0.3125,0.4375,0.0875,0.275,0.2,0.2375,0.7625
2003,nd,8,4.467296193804023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.0,0.25,0.125,0.625,0.375,0.125,0.0,0.625,0.25,0.25,0.75
2003,ne,28,4.246077490019923,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.037037037037037035,0.07407407407407407,0.2222222222222222,0.18518518518518517,0.037037037037037035,0.0,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.6785714285714286,0.32142857142857145,0.42857142857142855,0.10714285714285714,0.2857142857142857,0.17857142857142858,0.14285714285714285,0.8571428571428571
2003,netherlands,21,3.0911035751559686,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.5238095238095238,0.47619047619047616,0.09523809523809523,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.19047619047619047,0.8095238095238095
2003,new zealand,10,4.127776540727058,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.6,0.4,0.0,0.1,0.4,0.5,0.3,0.7
2003,nf,2,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
2003,nh,26,4.3348629449518965,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.19230769230769232,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.07692307692307693,0.6538461538461539,0.34615384615384615,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.8461538461538461
2003,nj,76,3.7752217834766184,0.0,0.02666666666666667,0.0,0.013333333333333334,0.10666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,0.09333333333333334,0.0,0.06666666666666667,0.013333333333333334,0.04,0.25333333333333335,0.10666666666666667,0.09333333333333334,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.05333333333333334,0.04,0.5,0.5,0.32894736842105265,0.07894736842105263,0.32894736842105265,0.2631578947368421,0.18421052631578946,0.8157894736842105
2003,nm,45,4.623491066039904,0.0,0.0,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.0,0.19047619047619047,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.09523809523809523,0.11904761904761904,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.13333333333333333,0.3111111111111111,0.1111111111111111,0.35555555555555557,0.6444444444444445
2003,norway,6,3.626952314467594,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666
2003,ns,12,5.331513922658885,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.25,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,1.0
2003,nt,2,4.312215971042918,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0
2003,nv,37,4.9085183650400355,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.0,0.027777777777777776,0.19444444444444445,0.08333333333333333,0.08333333333333333,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.16666666666666666,0.5945945945945946,0.40540540540540543,0.2972972972972973,0.08108108108108109,0.40540540540540543,0.21621621621621623,0.1891891891891892,0.8108108108108109
2003,ny,156,4.626026876360876,0.0,0.03870967741935484,0.01935483870967742,0.03225806451612903,0.08387096774193549,0.0064516129032258064,0.0,0.01935483870967742,0.0064516129032258064,0.1032258064516129,0.025806451612903226,0.03225806451612903,0.01935483870967742,0.05161290322580645,0.17419354838709677,0.08387096774193549,0.03870967741935484,0.0,0.07096774193548387,0.0064516129032258064,0.12258064516129032,0.06451612903225806,0.6153846153846154,0.38461538461538464,0.44871794871794873,0.09615384615384616,0.28846153846153844,0.16666666666666666,0.14743589743589744,0.8525641025641025
2003,oh,112,4.6675606891407995,0.0,0.036036036036036036,0.02702702702702703,0.036036036036036036,0.04504504504504504,0.009009009009009009,0.0,0.018018018018018018,0.009009009009009009,0.06306306306306306,0.0,0.018018018018018018,0.02702702702702703,0.02702702702702703,0.26126126126126126,0.0990990990990991,0.05405405405405406,0.018018018018018018,0.036036036036036036,0.009009009009009009,0.0990990990990991,0.10810810810810811,0.7589285714285714,0.24107142857142858,0.33035714285714285,0.19642857142857142,0.24107142857142858,0.23214285714285715,0.16071428571428573,0.8392857142857143
2003,ok,48,4.882551342312382,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0,0.06382978723404255,0.02127659574468085,0.14893617021276595,0.0,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.2978723404255319,0.0851063829787234,0.0425531914893617,0.02127659574468085,0.0,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.6875,0.3125,0.3541666666666667,0.14583333333333334,0.2916666666666667,0.20833333333333334,0.1875,0.8125
2003,on,106,4.122032954559928,0.0,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.08653846153846154,0.0,0.009615384615384616,0.028846153846153848,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.21153846153846154,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.04807692307692308,0.0,0.10576923076923077,0.08653846153846154,0.660377358490566,0.33962264150943394,0.22641509433962265,0.16037735849056603,0.49056603773584906,0.12264150943396226,0.22641509433962265,0.7735849056603774
2003,or,90,4.206773126701937,0.0,0.03488372093023256,0.0,0.023255813953488372,0.08139534883720931,0.0,0.0,0.011627906976744186,0.0,0.046511627906976744,0.0,0.046511627906976744,0.03488372093023256,0.011627906976744186,0.23255813953488372,0.11627906976744186,0.10465116279069768,0.023255813953488372,0.12790697674418605,0.0,0.08139534883720931,0.023255813953488372,0.6,0.4,0.37777777777777777,0.06666666666666667,0.3333333333333333,0.2222222222222222,0.24444444444444444,0.7555555555555555
2003,pa,86,4.684713713752275,0.0,0.023529411764705882,0.0,0.0,0.11764705882352941,0.0,0.0,0.047058823529411764,0.03529411764705882,0.07058823529411765,0.011764705882352941,0.023529411764705882,0.023529411764705882,0.058823529411764705,0.11764705882352941,0.08235294117647059,0.058823529411764705,0.0,0.058823529411764705,0.023529411764705882,0.1411764705882353,0.10588235294117647,0.627906976744186,0.37209302325581395,0.3372093023255814,0.1511627906976744,0.26744186046511625,0.2441860465116279,0.313953488372093,0.686046511627907
2003,pakistan,2,3.0213164168411906,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0
